SignatureA	SignatureB	LD
GNG3 HTR2A	MYO3A	2
GNG3 HTR2A	NHLH2	2
GNG3 HTR2A	NHLH2 SERINC2 UBQLN3	3
GNG3 HTR2A	NPY2R	2
GNG3 HTR2A	NPY5R	2
GNG3 HTR2A	NPY5R SCN1B	2
GNG3 HTR2A	PABPN1	2
GNG3 HTR2A	PABPN1 SCN1B SLCO4C1	3
GNG3 HTR2A	PAIP2B	2
GNG3 HTR2A	PAIP2B SLC6A13	2
GNG3 HTR2A	PF4V1	2
GNG3 HTR2A	PLA2G2E	2
GNG3 HTR2A	PODXL	2
GNG3 HTR2A	POLQ	2
GNG3 HTR2A	PRMT1	2
GNG3 HTR2A	PRMT1 UBQLN3	2
GNG3 HTR2A	PTGER1	2
GNG3 HTR2A	PTPRR	2
GNG3 HTR2A	RASGRF1	2
GNG3 HTR2A	RASGRF1 STXBP2 TDO2	3
GNG3 HTR2A	RASGRP3	2
GNG3 HTR2A	RGS16	2
GNG3 HTR2A	RYR1	2
GNG3 HTR2A	RYR1 SSTR4	2
GNG3 HTR2A	SCN1B	2
GNG3 HTR2A	SCN2A	2
GNG3 HTR2A	SEC14L4	2
GNG3 HTR2A	SERINC2	2
GNG3 HTR2A	SLC12A2	2
GNG3 HTR2A	SLC16A7	2
GNG3 HTR2A	SLC25A1	2
GNG3 HTR2A	SLC30A3	2
GNG3 HTR2A	SLC6A13	2
GNG3 HTR2A	SLC8A2	2
GNG3 HTR2A	SLCO1A2	2
GNG3 HTR2A	SLCO2A1	2
GNG3 HTR2A	SPAG8	2
GNG3 HTR2A	SRRM1	2
GNG3 HTR2A	SSTR4	2
GNG3 HTR2A	ST3GAL1	2
GNG3 HTR2A	STK39	2
GNG3 HTR2A	SV2B	2
GNG3 HTR2A	SYNE1	2
GNG3 HTR2A	TAS2R16	2
GNG3 HTR2A	TGFB3	2
GNG3 HTR2A	TLE4	2
GNG3 HTR2A	TLE4 TP53	2
GNG3 HTR2A	TMEM57	2
GNG3 HTR2A	TNFAIP8	2
GNG3 HTR2A	TNFSF10	2
GNG3 HTR2A	TNS1	2
GNG3 HTR2A	TP53	2
GNG3 HTR2A	TP53 TRPC6	2
GNG3 HTR2A	TRPC6	2
GNG3 HTR2A	TSGA10	2
GNG3 HTR2A	TST	2
GNG3 HTR2A	U2AF2	2
GNG3 HTR2A	UBQLN3	2
GNG3 HTR2A	UCN	2
GNG3 HTR2A	VPS4A	2
GNG3 HTR2A	WNT1	2
GNG3 MTCH1	GNG3 SEC14L4	-4
GNG3 MTCH1	GNG3 TAS2R16	-4
GNG3 MTCH1	GPR68	2
GNG3 MTCH1	GPR68 GRM4	2
GNG3 MTCH1	GRM4	2
GNG3 MTCH1	GRM4 ITPR3	2
GNG3 MTCH1	GTF2F2	2
GNG3 MTCH1	GUCY2D	2
GNG3 MTCH1	H1F0	2
GNG3 MTCH1	H1F0 SOX2 TGFB3	3
GNG3 MTCH1	HAO1	2
GNG3 MTCH1	HBE1	2
GNG3 MTCH1	HCN2	2
GNG3 MTCH1	HRG	2
GNG3 MTCH1	HRG RASGRF1	2
GNG3 MTCH1	HRG RYR1	2
GNG3 MTCH1	HRG TNFSF10	2
GNG3 MTCH1	HSP90AA1	2
GNG3 MTCH1	HTR2A	2
GNG3 MTCH1	IAPP	2
GNG3 MTCH1	ICAM4 PCSK5	2
GNG3 MTCH1	ID4	2
GNG3 MTCH1	IL2RA	2
GNG3 MTCH1	ITPR3	2
GNG3 MTCH1	ITPR3 PTPRR	2
GNG3 MTCH1	KCNA1	2
GNG3 MTCH1	KCNA1 RASGRF1 SRRM1	3
GNG3 MTCH1	KCNA1 UBQLN3	2
GNG3 MTCH1	KCNJ16	2
GNG3 MTCH1	KCNJ16 SCN2A	2
GNG3 MTCH1	KCNJ9 KIAA0922	2
GNG3 MTCH1	KCNQ1DN TRH	2
GNG3 MTCH1	KIAA0922	2
GNG3 MTCH1	KIF14	2
GNG3 MTCH1	KRT33B NCF1	2
GNG3 MTCH1	KRT33B SLC7A2	2
GNG3 MTCH1	LAMA2	2
GNG3 MTCH1	LAMA2 TLE4 TP53	3
GNG3 MTCH1	LAP3	2
GNG3 MTCH1	LFNG	2
GNG3 MTCH1	LRP2BP	2
GNG3 MTCH1	MED22	2
GNG3 MTCH1	MS4A2	2
GNG3 MTCH1	MTCH1	-4
GNG3 MTCH1	MYO16	2
GNG3 MTCH1	MYO16 PRMT1	2
GNG3 MTCH1	MYO16 UBQLN3	2
GNG3 MTCH1	MYO3A	2
GNG3 MTCH1	NHLH2	2
GNG3 MTCH1	NHLH2 SERINC2 UBQLN3	3
GNG3 MTCH1	NPY2R	2
GNG3 MTCH1	NPY5R	2
GNG3 MTCH1	NPY5R SCN1B	2
GNG3 MTCH1	PABPN1	2
GNG3 MTCH1	PABPN1 SCN1B SLCO4C1	3
GNG3 MTCH1	PAIP2B	2
GNG3 MTCH1	PAIP2B SLC6A13	2
GNG3 MTCH1	PF4V1	2
GNG3 MTCH1	PLA2G2E	2
GNG3 MTCH1	PODXL	2
GNG3 MTCH1	POLQ	2
GNG3 MTCH1	PRMT1	2
GNG3 MTCH1	PRMT1 UBQLN3	2
GNG3 MTCH1	PTGER1	2
GNG3 MTCH1	PTPRR	2
GNG3 MTCH1	RASGRF1	2
GNG3 MTCH1	RASGRF1 STXBP2 TDO2	3
GNG3 MTCH1	RASGRP3	2
GNG3 MTCH1	RGS16	2
GNG3 MTCH1	RYR1	2
GNG3 MTCH1	RYR1 SSTR4	2
GNG3 MTCH1	SCN1B	2
GNG3 MTCH1	SCN2A	2
GNG3 MTCH1	SEC14L4	2
GNG3 MTCH1	SERINC2	2
GNG3 MTCH1	SLC12A2	2
GNG3 MTCH1	SLC16A7	2
GNG3 MTCH1	SLC25A1	2
GNG3 MTCH1	SLC30A3	2
GNG3 MTCH1	SLC6A13	2
GNG3 MTCH1	SLC8A2	2
GNG3 MTCH1	SLCO1A2	2
GNG3 MTCH1	SLCO2A1	2
GNG3 MTCH1	SPAG8	2
GNG3 MTCH1	SRRM1	2
GNG3 MTCH1	SSTR4	2
GNG3 MTCH1	ST3GAL1	2
GNG3 MTCH1	STK39	2
GNG3 MTCH1	SV2B	2
GNG3 MTCH1	SYNE1	2
GNG3 MTCH1	TAS2R16	2
GNG3 MTCH1	TGFB3	2
GNG3 MTCH1	TLE4	2
GNG3 MTCH1	TLE4 TP53	2
GNG3 MTCH1	TMEM57	2
GNG3 MTCH1	TNFAIP8	2
GNG3 MTCH1	TNFSF10	2
GNG3 MTCH1	TNS1	2
GNG3 MTCH1	TP53	2
GNG3 MTCH1	TP53 TRPC6	2
GNG3 MTCH1	TRPC6	2
GNG3 MTCH1	TSGA10	2
GNG3 MTCH1	TST	2
GNG3 MTCH1	U2AF2	2
GNG3 MTCH1	UBQLN3	2
GNG3 MTCH1	UCN	2
GNG3 MTCH1	VPS4A	2
GNG3 MTCH1	WNT1	2
GNG3 SEC14L4	GNG3 TAS2R16	-4
GNG3 SEC14L4	GPR68	2
GNG3 SEC14L4	GPR68 GRM4	2
GNG3 SEC14L4	GRM4	2
GNG3 SEC14L4	GRM4 ITPR3	2
GNG3 SEC14L4	GTF2F2	2
GNG3 SEC14L4	GUCY2D	2
GNG3 SEC14L4	H1F0	2
GNG3 SEC14L4	H1F0 SOX2 TGFB3	3
GNG3 SEC14L4	HAO1	2
GNG3 SEC14L4	HBE1	2
GNG3 SEC14L4	HCN2	2
GNG3 SEC14L4	HRG	2
GNG3 SEC14L4	HRG RASGRF1	2
GNG3 SEC14L4	HRG RYR1	2
GNG3 SEC14L4	HRG TNFSF10	2
GNG3 SEC14L4	HSP90AA1	2
GNG3 SEC14L4	HTR2A	2
GNG3 SEC14L4	IAPP	2
GNG3 SEC14L4	ICAM4 PCSK5	2
GNG3 SEC14L4	ID4	2
GNG3 SEC14L4	IL2RA	2
GNG3 SEC14L4	ITPR3	2
GNG3 SEC14L4	ITPR3 PTPRR	2
GNG3 SEC14L4	KCNA1	2
GNG3 SEC14L4	KCNA1 RASGRF1 SRRM1	3
GNG3 SEC14L4	KCNA1 UBQLN3	2
GNG3 SEC14L4	KCNJ16	2
GNG3 SEC14L4	KCNJ16 SCN2A	2
GNG3 SEC14L4	KCNJ9 KIAA0922	2
GNG3 SEC14L4	KCNQ1DN TRH	2
GNG3 SEC14L4	KIAA0922	2
GNG3 SEC14L4	KIF14	2
GNG3 SEC14L4	KRT33B NCF1	2
GNG3 SEC14L4	KRT33B SLC7A2	2
GNG3 SEC14L4	LAMA2	2
GNG3 SEC14L4	LAMA2 TLE4 TP53	3
GNG3 SEC14L4	LAP3	2
GNG3 SEC14L4	LFNG	2
GNG3 SEC14L4	LRP2BP	2
GNG3 SEC14L4	MED22	2
GNG3 SEC14L4	MS4A2	2
GNG3 SEC14L4	MTCH1	2
GNG3 SEC14L4	MYO16	2
GNG3 SEC14L4	MYO16 PRMT1	2
GNG3 SEC14L4	MYO16 UBQLN3	2
GNG3 SEC14L4	MYO3A	2
GNG3 SEC14L4	NHLH2	2
GNG3 SEC14L4	NHLH2 SERINC2 UBQLN3	3
GNG3 SEC14L4	NPY2R	2
GNG3 SEC14L4	NPY5R	2
GNG3 SEC14L4	NPY5R SCN1B	2
GNG3 SEC14L4	PABPN1	2
GNG3 SEC14L4	PABPN1 SCN1B SLCO4C1	3
GNG3 SEC14L4	PAIP2B	2
GNG3 SEC14L4	PAIP2B SLC6A13	2
GNG3 SEC14L4	PF4V1	2
GNG3 SEC14L4	PLA2G2E	2
GNG3 SEC14L4	PODXL	2
GNG3 SEC14L4	POLQ	2
GNG3 SEC14L4	PRMT1	2
GNG3 SEC14L4	PRMT1 UBQLN3	2
GNG3 SEC14L4	PTGER1	2
GNG3 SEC14L4	PTPRR	2
GNG3 SEC14L4	RASGRF1	2
GNG3 SEC14L4	RASGRF1 STXBP2 TDO2	3
GNG3 SEC14L4	RASGRP3	2
GNG3 SEC14L4	RGS16	2
GNG3 SEC14L4	RYR1	2
GNG3 SEC14L4	RYR1 SSTR4	2
GNG3 SEC14L4	SCN1B	2
GNG3 SEC14L4	SCN2A	2
GNG3 SEC14L4	SEC14L4	-4
GNG3 SEC14L4	SERINC2	2
GNG3 SEC14L4	SLC12A2	2
GNG3 SEC14L4	SLC16A7	2
GNG3 SEC14L4	SLC25A1	2
GNG3 SEC14L4	SLC30A3	2
GNG3 SEC14L4	SLC6A13	2
GNG3 SEC14L4	SLC8A2	2
GNG3 SEC14L4	SLCO1A2	2
GNG3 SEC14L4	SLCO2A1	2
GNG3 SEC14L4	SPAG8	2
GNG3 SEC14L4	SRRM1	2
GNG3 SEC14L4	SSTR4	2
GNG3 SEC14L4	ST3GAL1	2
GNG3 SEC14L4	STK39	2
GNG3 SEC14L4	SV2B	2
GNG3 SEC14L4	SYNE1	2
GNG3 SEC14L4	TAS2R16	2
GNG3 SEC14L4	TGFB3	2
GNG3 SEC14L4	TLE4	2
GNG3 SEC14L4	TLE4 TP53	2
GNG3 SEC14L4	TMEM57	2
GNG3 SEC14L4	TNFAIP8	2
GNG3 SEC14L4	TNFSF10	2
GNG3 SEC14L4	TNS1	2
GNG3 SEC14L4	TP53	2
GNG3 SEC14L4	TP53 TRPC6	2
GNG3 SEC14L4	TRPC6	2
GNG3 SEC14L4	TSGA10	2
GNG3 SEC14L4	TST	2
GNG3 SEC14L4	U2AF2	2
GNG3 SEC14L4	UBQLN3	2
GNG3 SEC14L4	UCN	2
GNG3 SEC14L4	VPS4A	2
GNG3 SEC14L4	WNT1	2
GNG3 TAS2R16	GPR68	2
GNG3 TAS2R16	GPR68 GRM4	2
GNG3 TAS2R16	GRM4	2
GNG3 TAS2R16	GRM4 ITPR3	2
GNG3 TAS2R16	GTF2F2	2
GNG3 TAS2R16	GUCY2D	2
GNG3 TAS2R16	H1F0	2
GNG3 TAS2R16	H1F0 SOX2 TGFB3	3
GNG3 TAS2R16	HAO1	2
GNG3 TAS2R16	HBE1	2
GNG3 TAS2R16	HCN2	2
GNG3 TAS2R16	HRG	2
GNG3 TAS2R16	HRG RASGRF1	2
GNG3 TAS2R16	HRG RYR1	2
GNG3 TAS2R16	HRG TNFSF10	2
GNG3 TAS2R16	HSP90AA1	2
GNG3 TAS2R16	HTR2A	2
GNG3 TAS2R16	IAPP	2
GNG3 TAS2R16	ICAM4 PCSK5	2
GNG3 TAS2R16	ID4	2
GNG3 TAS2R16	IL2RA	2
GNG3 TAS2R16	ITPR3	2
GNG3 TAS2R16	ITPR3 PTPRR	2
GNG3 TAS2R16	KCNA1	2
GNG3 TAS2R16	KCNA1 RASGRF1 SRRM1	3
GNG3 TAS2R16	KCNA1 UBQLN3	2
GNG3 TAS2R16	KCNJ16	2
GNG3 TAS2R16	KCNJ16 SCN2A	2
GNG3 TAS2R16	KCNJ9 KIAA0922	2
GNG3 TAS2R16	KCNQ1DN TRH	2
GNG3 TAS2R16	KIAA0922	2
GNG3 TAS2R16	KIF14	2
GNG3 TAS2R16	KRT33B NCF1	2
GNG3 TAS2R16	KRT33B SLC7A2	2
GNG3 TAS2R16	LAMA2	2
GNG3 TAS2R16	LAMA2 TLE4 TP53	3
GNG3 TAS2R16	LAP3	2
GNG3 TAS2R16	LFNG	2
GNG3 TAS2R16	LRP2BP	2
GNG3 TAS2R16	MED22	2
GNG3 TAS2R16	MS4A2	2
GNG3 TAS2R16	MTCH1	2
GNG3 TAS2R16	MYO16	2
GNG3 TAS2R16	MYO16 PRMT1	2
GNG3 TAS2R16	MYO16 UBQLN3	2
GNG3 TAS2R16	MYO3A	2
GNG3 TAS2R16	NHLH2	2
GNG3 TAS2R16	NHLH2 SERINC2 UBQLN3	3
GNG3 TAS2R16	NPY2R	2
GNG3 TAS2R16	NPY5R	2
GNG3 TAS2R16	NPY5R SCN1B	2
GNG3 TAS2R16	PABPN1	2
GNG3 TAS2R16	PABPN1 SCN1B SLCO4C1	3
GNG3 TAS2R16	PAIP2B	2
GNG3 TAS2R16	PAIP2B SLC6A13	2
GNG3 TAS2R16	PF4V1	2
GNG3 TAS2R16	PLA2G2E	2
GNG3 TAS2R16	PODXL	2
GNG3 TAS2R16	POLQ	2
GNG3 TAS2R16	PRMT1	2
GNG3 TAS2R16	PRMT1 UBQLN3	2
GNG3 TAS2R16	PTGER1	2
GNG3 TAS2R16	PTPRR	2
GNG3 TAS2R16	RASGRF1	2
GNG3 TAS2R16	RASGRF1 STXBP2 TDO2	3
GNG3 TAS2R16	RASGRP3	2
GNG3 TAS2R16	RGS16	2
GNG3 TAS2R16	RYR1	2
GNG3 TAS2R16	RYR1 SSTR4	2
GNG3 TAS2R16	SCN1B	2
GNG3 TAS2R16	SCN2A	2
GNG3 TAS2R16	SEC14L4	2
GNG3 TAS2R16	SERINC2	2
GNG3 TAS2R16	SLC12A2	2
GNG3 TAS2R16	SLC16A7	2
GNG3 TAS2R16	SLC25A1	2
GNG3 TAS2R16	SLC30A3	2
GNG3 TAS2R16	SLC6A13	2
GNG3 TAS2R16	SLC8A2	2
GNG3 TAS2R16	SLCO1A2	2
GNG3 TAS2R16	SLCO2A1	2
GNG3 TAS2R16	SPAG8	2
GNG3 TAS2R16	SRRM1	2
GNG3 TAS2R16	SSTR4	2
GNG3 TAS2R16	ST3GAL1	2
GNG3 TAS2R16	STK39	2
GNG3 TAS2R16	SV2B	2
GNG3 TAS2R16	SYNE1	2
GNG3 TAS2R16	TAS2R16	-4
GNG3 TAS2R16	TGFB3	2
GNG3 TAS2R16	TLE4	2
GNG3 TAS2R16	TLE4 TP53	2
GNG3 TAS2R16	TMEM57	2
GNG3 TAS2R16	TNFAIP8	2
GNG3 TAS2R16	TNFSF10	2
GNG3 TAS2R16	TNS1	2
GNG3 TAS2R16	TP53	2
GNG3 TAS2R16	TP53 TRPC6	2
GNG3 TAS2R16	TRPC6	2
GNG3 TAS2R16	TSGA10	2
GNG3 TAS2R16	TST	2
GNG3 TAS2R16	U2AF2	2
GNG3 TAS2R16	UBQLN3	2
GNG3 TAS2R16	UCN	2
GNG3 TAS2R16	VPS4A	2
GNG3 TAS2R16	WNT1	2
GPR68	GPR68 GRM4	-4
GPR68	GRM4	1
GPR68	GRM4 ITPR3	2
GPR68	GTF2F2	1
GPR68	GUCY2D	1
GPR68	H1F0	1
GPR68	H1F0 SOX2 TGFB3	3
GPR68	HAO1	1
GPR68	HBE1	1
GPR68	HCN2	1
GPR68	HRG	1
GPR68	HRG RASGRF1	2
GPR68	HRG RYR1	2
GPR68	HRG TNFSF10	2
GPR68	HSP90AA1	1
GPR68	HTR2A	1
GPR68	IAPP	1
GPR68	ICAM4 PCSK5	2
GPR68	ID4	1
GPR68	IL2RA	1
GPR68	ITPR3	1
GPR68	ITPR3 PTPRR	2
GPR68	KCNA1	1
GPR68	KCNA1 RASGRF1 SRRM1	3
GPR68	KCNA1 UBQLN3	2
GPR68	KCNJ16	1
GPR68	KCNJ16 SCN2A	2
GPR68	KCNJ9 KIAA0922	2
GPR68	KCNQ1DN TRH	2
GPR68	KIAA0922	1
GPR68	KIF14	1
GPR68	KRT33B NCF1	2
GPR68	KRT33B SLC7A2	2
GPR68	LAMA2	1
GPR68	LAMA2 TLE4 TP53	3
GPR68	LAP3	1
GPR68	LFNG	1
GPR68	LRP2BP	1
GPR68	MED22	1
GPR68	MS4A2	1
GPR68	MTCH1	1
GPR68	MYO16	1
GPR68	MYO16 PRMT1	2
GPR68	MYO16 UBQLN3	2
GPR68	MYO3A	1
GPR68	NHLH2	1
GPR68	NHLH2 SERINC2 UBQLN3	3
GPR68	NPY2R	1
GPR68	NPY5R	1
GPR68	NPY5R SCN1B	2
GPR68	PABPN1	1
GPR68	PABPN1 SCN1B SLCO4C1	3
GPR68	PAIP2B	1
GPR68	PAIP2B SLC6A13	2
GPR68	PF4V1	1
GPR68	PLA2G2E	1
GPR68	PODXL	1
GPR68	POLQ	1
GPR68	PRMT1	1
GPR68	PRMT1 UBQLN3	2
GPR68	PTGER1	1
GPR68	PTPRR	1
GPR68	RASGRF1	1
GPR68	RASGRF1 STXBP2 TDO2	3
GPR68	RASGRP3	1
GPR68	RGS16	1
GPR68	RYR1	1
GPR68	RYR1 SSTR4	2
GPR68	SCN1B	1
GPR68	SCN2A	1
GPR68	SEC14L4	1
GPR68	SERINC2	1
GPR68	SLC12A2	1
GPR68	SLC16A7	1
GPR68	SLC25A1	1
GPR68	SLC30A3	1
GPR68	SLC6A13	1
GPR68	SLC8A2	1
GPR68	SLCO1A2	1
GPR68	SLCO2A1	1
GPR68	SPAG8	1
GPR68	SRRM1	1
GPR68	SSTR4	1
GPR68	ST3GAL1	1
GPR68	STK39	1
GPR68	SV2B	1
GPR68	SYNE1	1
GPR68	TAS2R16	1
GPR68	TGFB3	1
GPR68	TLE4	1
GPR68	TLE4 TP53	2
GPR68	TMEM57	1
GPR68	TNFAIP8	1
GPR68	TNFSF10	1
GPR68	TNS1	1
GPR68	TP53	1
GPR68	TP53 TRPC6	2
GPR68	TRPC6	1
GPR68	TSGA10	1
GPR68	TST	1
GPR68	U2AF2	1
GPR68	UBQLN3	1
GPR68	UCN	1
GPR68	VPS4A	1
GPR68	WNT1	1
GPR68 GRM4	GRM4	-4
GPR68 GRM4	GRM4 ITPR3	-3
GPR68 GRM4	GTF2F2	2
GPR68 GRM4	GUCY2D	2
GPR68 GRM4	H1F0	2
GPR68 GRM4	H1F0 SOX2 TGFB3	3
GPR68 GRM4	HAO1	2
GPR68 GRM4	HBE1	2
GPR68 GRM4	HCN2	2
GPR68 GRM4	HRG	2
GPR68 GRM4	HRG RASGRF1	2
GPR68 GRM4	HRG RYR1	2
GPR68 GRM4	HRG TNFSF10	2
GPR68 GRM4	HSP90AA1	2
GPR68 GRM4	HTR2A	2
GPR68 GRM4	IAPP	2
GPR68 GRM4	ICAM4 PCSK5	2
GPR68 GRM4	ID4	2
GPR68 GRM4	IL2RA	2
GPR68 GRM4	ITPR3	2
GPR68 GRM4	ITPR3 PTPRR	2
GPR68 GRM4	KCNA1	2
GPR68 GRM4	KCNA1 RASGRF1 SRRM1	3
GPR68 GRM4	KCNA1 UBQLN3	2
GPR68 GRM4	KCNJ16	2
GPR68 GRM4	KCNJ16 SCN2A	2
GPR68 GRM4	KCNJ9 KIAA0922	2
GPR68 GRM4	KCNQ1DN TRH	2
GPR68 GRM4	KIAA0922	2
GPR68 GRM4	KIF14	2
GPR68 GRM4	KRT33B NCF1	2
GPR68 GRM4	KRT33B SLC7A2	2
GPR68 GRM4	LAMA2	2
GPR68 GRM4	LAMA2 TLE4 TP53	3
GPR68 GRM4	LAP3	2
GPR68 GRM4	LFNG	2
GPR68 GRM4	LRP2BP	2
GPR68 GRM4	MED22	2
GPR68 GRM4	MS4A2	2
GPR68 GRM4	MTCH1	2
GPR68 GRM4	MYO16	2
GPR68 GRM4	MYO16 PRMT1	2
GPR68 GRM4	MYO16 UBQLN3	2
GPR68 GRM4	MYO3A	2
GPR68 GRM4	NHLH2	2
GPR68 GRM4	NHLH2 SERINC2 UBQLN3	3
GPR68 GRM4	NPY2R	2
GPR68 GRM4	NPY5R	2
GPR68 GRM4	NPY5R SCN1B	2
GPR68 GRM4	PABPN1	2
GPR68 GRM4	PABPN1 SCN1B SLCO4C1	3
GPR68 GRM4	PAIP2B	2
GPR68 GRM4	PAIP2B SLC6A13	2
GPR68 GRM4	PF4V1	2
GPR68 GRM4	PLA2G2E	2
GPR68 GRM4	PODXL	2
GPR68 GRM4	POLQ	2
GPR68 GRM4	PRMT1	2
GPR68 GRM4	PRMT1 UBQLN3	2
GPR68 GRM4	PTGER1	2
GPR68 GRM4	PTPRR	2
GPR68 GRM4	RASGRF1	2
GPR68 GRM4	RASGRF1 STXBP2 TDO2	3
GPR68 GRM4	RASGRP3	2
GPR68 GRM4	RGS16	2
GPR68 GRM4	RYR1	2
GPR68 GRM4	RYR1 SSTR4	2
GPR68 GRM4	SCN1B	2
GPR68 GRM4	SCN2A	2
GPR68 GRM4	SEC14L4	2
GPR68 GRM4	SERINC2	2
GPR68 GRM4	SLC12A2	2
GPR68 GRM4	SLC16A7	2
GPR68 GRM4	SLC25A1	2
GPR68 GRM4	SLC30A3	2
GPR68 GRM4	SLC6A13	2
GPR68 GRM4	SLC8A2	2
GPR68 GRM4	SLCO1A2	2
GPR68 GRM4	SLCO2A1	2
GPR68 GRM4	SPAG8	2
GPR68 GRM4	SRRM1	2
GPR68 GRM4	SSTR4	2
GPR68 GRM4	ST3GAL1	2
GPR68 GRM4	STK39	2
GPR68 GRM4	SV2B	2
GPR68 GRM4	SYNE1	2
GPR68 GRM4	TAS2R16	2
GPR68 GRM4	TGFB3	2
GPR68 GRM4	TLE4	2
GPR68 GRM4	TLE4 TP53	2
GPR68 GRM4	TMEM57	2
GPR68 GRM4	TNFAIP8	2
GPR68 GRM4	TNFSF10	2
GPR68 GRM4	TNS1	2
GPR68 GRM4	TP53	2
GPR68 GRM4	TP53 TRPC6	2
GPR68 GRM4	TRPC6	2
GPR68 GRM4	TSGA10	2
GPR68 GRM4	TST	2
GPR68 GRM4	U2AF2	2
GPR68 GRM4	UBQLN3	2
GPR68 GRM4	UCN	2
GPR68 GRM4	VPS4A	2
GPR68 GRM4	WNT1	2
GRM4	GRM4 ITPR3	-4
GRM4	GTF2F2	1
GRM4	GUCY2D	1
GRM4	H1F0	1
GRM4	H1F0 SOX2 TGFB3	3
GRM4	HAO1	1
GRM4	HBE1	1
GRM4	HCN2	1
GRM4	HRG	1
GRM4	HRG RASGRF1	2
GRM4	HRG RYR1	2
GRM4	HRG TNFSF10	2
GRM4	HSP90AA1	1
GRM4	HTR2A	1
GRM4	IAPP	1
GRM4	ICAM4 PCSK5	2
GRM4	ID4	1
GRM4	IL2RA	1
GRM4	ITPR3	1
GRM4	ITPR3 PTPRR	2
GRM4	KCNA1	1
GRM4	KCNA1 RASGRF1 SRRM1	3
GRM4	KCNA1 UBQLN3	2
GRM4	KCNJ16	1
GRM4	KCNJ16 SCN2A	2
GRM4	KCNJ9 KIAA0922	2
GRM4	KCNQ1DN TRH	2
GRM4	KIAA0922	1
GRM4	KIF14	1
GRM4	KRT33B NCF1	2
GRM4	KRT33B SLC7A2	2
GRM4	LAMA2	1
GRM4	LAMA2 TLE4 TP53	3
GRM4	LAP3	1
GRM4	LFNG	1
GRM4	LRP2BP	1
GRM4	MED22	1
GRM4	MS4A2	1
GRM4	MTCH1	1
GRM4	MYO16	1
GRM4	MYO16 PRMT1	2
GRM4	MYO16 UBQLN3	2
GRM4	MYO3A	1
GRM4	NHLH2	1
GRM4	NHLH2 SERINC2 UBQLN3	3
GRM4	NPY2R	1
GRM4	NPY5R	1
GRM4	NPY5R SCN1B	2
GRM4	PABPN1	1
GRM4	PABPN1 SCN1B SLCO4C1	3
GRM4	PAIP2B	1
GRM4	PAIP2B SLC6A13	2
GRM4	PF4V1	1
GRM4	PLA2G2E	1
GRM4	PODXL	1
GRM4	POLQ	1
GRM4	PRMT1	1
GRM4	PRMT1 UBQLN3	2
GRM4	PTGER1	1
GRM4	PTPRR	1
GRM4	RASGRF1	1
GRM4	RASGRF1 STXBP2 TDO2	3
GRM4	RASGRP3	1
GRM4	RGS16	1
GRM4	RYR1	1
GRM4	RYR1 SSTR4	2
GRM4	SCN1B	1
GRM4	SCN2A	1
GRM4	SEC14L4	1
GRM4	SERINC2	1
GRM4	SLC12A2	1
GRM4	SLC16A7	1
GRM4	SLC25A1	1
GRM4	SLC30A3	1
GRM4	SLC6A13	1
GRM4	SLC8A2	1
GRM4	SLCO1A2	1
GRM4	SLCO2A1	1
GRM4	SPAG8	1
GRM4	SRRM1	1
GRM4	SSTR4	1
GRM4	ST3GAL1	1
GRM4	STK39	1
GRM4	SV2B	1
GRM4	SYNE1	1
GRM4	TAS2R16	1
GRM4	TGFB3	1
GRM4	TLE4	1
GRM4	TLE4 TP53	2
GRM4	TMEM57	1
GRM4	TNFAIP8	1
GRM4	TNFSF10	1
GRM4	TNS1	1
GRM4	TP53	1
GRM4	TP53 TRPC6	2
GRM4	TRPC6	1
GRM4	TSGA10	1
GRM4	TST	1
GRM4	U2AF2	1
GRM4	UBQLN3	1
GRM4	UCN	1
GRM4	VPS4A	1
GRM4	WNT1	1
GRM4 ITPR3	GTF2F2	2
GRM4 ITPR3	GUCY2D	2
GRM4 ITPR3	H1F0	2
GRM4 ITPR3	H1F0 SOX2 TGFB3	3
GRM4 ITPR3	HAO1	2
GRM4 ITPR3	HBE1	2
GRM4 ITPR3	HCN2	2
GRM4 ITPR3	HRG	2
GRM4 ITPR3	HRG RASGRF1	2
GRM4 ITPR3	HRG RYR1	2
GRM4 ITPR3	HRG TNFSF10	2
GRM4 ITPR3	HSP90AA1	2
GRM4 ITPR3	HTR2A	2
GRM4 ITPR3	IAPP	2
GRM4 ITPR3	ICAM4 PCSK5	2
GRM4 ITPR3	ID4	2
GRM4 ITPR3	IL2RA	2
GRM4 ITPR3	ITPR3	-4
GRM4 ITPR3	ITPR3 PTPRR	-3
GRM4 ITPR3	KCNA1	2
GRM4 ITPR3	KCNA1 RASGRF1 SRRM1	3
GRM4 ITPR3	KCNA1 UBQLN3	2
GRM4 ITPR3	KCNJ16	2
GRM4 ITPR3	KCNJ16 SCN2A	2
GRM4 ITPR3	KCNJ9 KIAA0922	2
GRM4 ITPR3	KCNQ1DN TRH	2
GRM4 ITPR3	KIAA0922	2
GRM4 ITPR3	KIF14	2
GRM4 ITPR3	KRT33B NCF1	2
GRM4 ITPR3	KRT33B SLC7A2	2
GRM4 ITPR3	LAMA2	2
GRM4 ITPR3	LAMA2 TLE4 TP53	3
GRM4 ITPR3	LAP3	2
GRM4 ITPR3	LFNG	2
GRM4 ITPR3	LRP2BP	2
GRM4 ITPR3	MED22	2
